id_13_team_0_x,id_13_team_0_y,id_10_team_0_x,id_10_team_0_y,id_2_team_0_x,id_2_team_0_y,id_4_team_0_x,id_4_team_0_y,id_16_team_0_x,id_16_team_0_y,id_281_team_0_x,id_281_team_0_y,id_5_team_0_x,id_5_team_0_y,id_1_team_0_x,id_1_team_0_y,id_45_team_0_x,id_45_team_0_y,id_20_team_0_x,id_20_team_0_y,id_17_team_0_x,id_17_team_0_y,id_22_team_1_x,id_22_team_1_y,id_14_team_1_x,id_14_team_1_y,id_11_team_1_x,id_11_team_1_y,id_3_team_1_x,id_3_team_1_y,id_9_team_1_x,id_9_team_1_y,id_6_team_1_x,id_6_team_1_y,id_12_team_1_x,id_12_team_1_y,id_8_team_1_x,id_8_team_1_y,id_15_team_1_x,id_15_team_1_y,id_7_team_1_x,id_7_team_1_y,id_18_team_1_x,id_18_team_1_y,ball_x,ball_y
9004.67,3982.09,9278.61,2212.05,7790.068,2411.168,6187.2,3620.77,7084.6,2172.0,10002.4,3418.54,8249.83,5215.67,6050.37,5424.07,7186.48,1042.06,5129.20223880597,1681.5644776119402,5383.1,3755.74,1328.6055405405405,4028.2202702702702,5464.83,1819.26,5670.17,3475.8,5866.01,5236.59,6611.39,1240.1425,6873.43,2190.94,5933.15,3479.63,7060.65,3761.36,8775.66,2107.31,8015.45,4805.63,7904.43,2851.54,7412.05,1327.23
9102.92,4129.54,9232.96,2163.48,7742.3060000000005,2364.946,6154.74,3616.08,7055.68,2066.37,9996.448571428571,3404.148571428572,8357.96,5541.82,5976.8,5689.17,7111.96,1073.88,5145.314776119403,1686.0128855721393,5391.81,3723.12,1335.2283783783785,4031.219189189189,5501.57,1730.37,5632.66,3430.43,5801.46,5406.96,6725.515,1256.0843750000001,6855.82,2037.53,5902.38,3466.13,7022.63,3812.74,8699.98,2047.07,8064.0,5056.0,7842.29,2830.8,7206.01,1116.5
9098.73,4099.94,9229.6,2118.62,7694.544,2318.724,6162.44,3609.7,7074.25,1985.67,9990.497142857143,3389.757142857143,8358.02,5528.97,5941.81,5662.04,7140.16,1123.01,5161.427313432836,1690.4612935323385,5413.43,3673.79,1341.8512162162162,4034.218108108108,5511.1,1708.11,5618.96,3347.94,5789.97,5385.74,6839.64,1272.0262500000001,6892.16,1988.54,5905.11,3407.34,7016.35,3776.42,8705.37,1902.73,8055.97,5054.02,7813.74,2763.86,7203.125,775.01
9033.89,4099.37,9160.4,2111.42,7646.782,2272.502,6184.5,3563.07,7089.3,1975.21,9984.545714285714,3375.3657142857146,8336.19,5517.57,5917.86,5661.34,7159.45,1148.54,5177.539850746269,1694.9097014925374,5466.91,3656.7,1348.4740540540542,4037.217027027027,5557.86,1649.69,5612.92,3309.37,5782.44,5352.21,6953.765,1287.968125,6938.09,1964.11,5917.11,3412.88,7008.07,3758.08,8639.82,1881.03,8045.38,5044.23,7759.39,2685.08,7200.24,433.52
9037.82,4081.05,9145.03,2085.37,7599.02,2226.28,6199.6,3557.86,7105.19,1952.49,9978.594285714285,3360.974285714286,8347.81,5495.46,5911.49,5647.42,7167.68,1344.53,5193.6523880597015,1699.3581094527362,5497.87,3622.18,1355.096891891892,4040.215945945946,5591.63,1646.72,5616.08,3263.7,5777.2,5313.41,7067.89,1303.91,6928.61,1999.54,5921.62,3366.93,7008.22,3769.79,8643.26,1760.42,8063.63,5018.91,7721.67,2651.8,8095.91,1546.2266666666667
9025.9,4068.66,9095.73,2086.98,7570.610000000001,2213.125,6206.65,3556.94,7105.25,1950.14,9972.642857142857,3346.5828571428574,8363.19,5460.9,5891.34,5656.6,7171.01,1515.42,5209.764925373134,1703.8065174129354,5535.58,3601.02,1361.7197297297298,4043.214864864865,5622.5,1643.55,5615.42,3220.5,5760.22,5304.42,7090.28,1395.72,6925.93,1936.42,5920.39,3324.63,7009.68,3760.71,8589.55,1779.81,8065.69,5007.86,7677.59,2561.52,8991.58,2658.9333333333334
9002.06,4087.31,9085.0,2046.94,7542.2,2199.97,6213.74,3485.79,7174.34,1686.31,9966.691428571428,3332.191428571429,8360.17,5489.72,5877.38,5660.06,7174.34,1686.31,5225.877462686567,1708.2549253731345,5558.2,3567.28,1368.3425675675676,4046.2137837837836,5651.27,1595.45,5602.23,3180.52,5742.34,5272.94,7108.7,1624.7150000000001,6941.11,1913.36,5924.1,3289.4,7016.77,3717.16,8592.53,1634.68,8054.61,5027.2,7622.86,2593.83,9887.25,3771.64
8877.43,3928.98,9037.69,2024.0575000000001,7542.51,2217.51,6246.99,3434.84,7229.51,1691.27,9960.74,3317.8,8247.18,5153.8,5905.32,5428.73,7229.51,1691.27,5241.99,1712.7033333333334,5598.15,3549.32,1374.9654054054054,4049.2127027027027,5689.05,1641.62,5600.97,3160.37,5767.77,5084.28,7127.12,1853.71,6988.23,1888.62,5949.99,3267.17,7021.43,3660.54,8584.71,1661.08,7977.24,4782.66,7627.98,2517.46,9730.12,3647.8
8856.93,3919.27,8990.380000000001,2001.1750000000002,7525.29,2163.245,6256.55,3431.12,7266.59,1707.39,9811.38,3545.95,8223.64,5142.79,5889.49,5424.42,7266.59,1707.39,5258.102537313433,1717.1517412935323,5622.98,3513.38,1381.5882432432431,4052.2116216216214,5718.17,1624.14,5594.65,3016.54,5761.09,5070.15,7171.26,1601.74,6997.59,1793.36,5955.45,3260.96,7010.22,3652.41,8574.87,1556.79,7964.8,4784.14,7607.15,2465.39,8471.915,2240.2650000000003
8822.93,3892.77,8943.07,1978.2925,7508.07,2108.98,6268.17,3399.17,7290.69,1725.05,9843.9026,3544.1441999999997,8236.22,5105.25,5888.86,5423.49,7290.69,1725.05,5274.215074626865,1721.6001492537314,5641.83,3482.95,1388.2110810810811,4055.2105405405405,5733.66,1629.11,5587.9,3059.27,5749.87,5021.94,7215.4,1349.77,6976.16,1745.26,5962.58,3200.89,7008.3,3625.46,8517.38,1537.9,7967.83,4769.54,7566.99,2422.46,7213.71,832.73
8791.56,3876.26,8895.76,1955.41,7501.5,2102.01,6278.7,3363.44,7123.34,1664.41,9876.4252,3542.3383999999996,8229.28,5053.37,5897.9,5392.83,7334.09,1698.18,5290.327611940298,1726.0485572139305,5672.22,3444.5,1394.833918918919,4058.209459459459,5753.1,1648.49,5592.41,3033.87,5748.44,4974.4,7224.58,1373.6,6975.95,1726.205,5980.54,3186.24,7010.32,3589.72,8494.95,1436.15,7957.19,4744.62,7570.16,2359.85,7718.650000000001,1858.56
8797.13,3833.47,8869.35,1907.54,7514.38,2041.33,6297.92,3304.59,7128.37,1632.4,9908.9478,3540.5326,8238.66,5003.17,5903.41,5370.2,7383.7,1641.48,5306.440149253731,1730.4969651741294,5692.75,3418.07,1401.456756756757,4061.2083783783783,5768.34,1622.42,5598.91,2991.34,5741.63,4946.68,7244.72,1331.07,6975.74,1707.15,6002.97,3145.94,7025.65,3567.71,8468.17,1414.54,7965.73,4729.66,7595.53,2312.65,8223.59,2884.39
8767.63,3816.72,8842.94,1859.67,7517.68,2031.79,6312.27,3256.01,7142.28,1549.82,9941.4704,3538.7268,8226.26,4989.11,5895.5,5349.69,7426.47,1533.65,5322.552686567164,1734.9453731343283,5703.35,3346.89,1408.0795945945947,4064.2072972972974,5772.95,1600.3,5590.84,2944.79,5723.18,4908.6,7233.4,1341.75,6970.18,1709.6,6018.42,3085.54,7030.03,3558.13,8475.29,1291.91,7962.24,4727.79,7602.91,2246.585,8728.53,3910.22
8753.33,3812.07,8756.58,1810.63,7501.45,1983.85,6324.97,3247.27,7151.125,1400.545,9973.992999999999,3536.921,8247.45,5009.82,5929.09,5403.22,7402.98,1483.55,5338.665223880596,1739.3937810945274,5726.75,3340.48,1414.7024324324325,4067.206216216216,5768.71,1561.58,5600.89,2914.19,5736.91,4924.79,7231.76,1198.28,6947.62,1589.45,6030.81,3085.19,7039.8,3526.4,8416.91,1214.12,7973.52,4772.91,7610.29,2180.52,8288.296666666667,2858.923333333333
8761.57,3779.93,8760.71,1674.14,7530.62,1925.29,6341.31,3235.98,7159.97,1251.27,10006.515599999999,3535.1151999999997,8262.95,4981.33,5931.17,5406.18,7424.38,1309.31,5354.777761194029,1743.8421890547265,5733.35,3317.72,1421.3252702702703,4070.205135135135,5757.6,1579.66,5597.68,2899.7,5735.64,4919.8,7241.53,1211.12,6930.71,1581.04,6044.48,3063.53,7050.71,3524.64,8424.98,1112.36,7979.1,4787.55,7656.38,2099.47,7848.0633333333335,1807.6266666666666
8746.31,3773.37,8714.72,1661.04,7550.67,1888.51,6367.59,3204.37,7189.58,1201.22,10039.038199999999,3533.3093999999996,8251.17,4973.95,5938.34,5404.64,7476.24,1248.51,5370.890298507462,1748.2905970149254,5759.46,3271.2,1427.948108108108,4073.204054054054,5778.67,1540.53,5611.46,2830.81,5734.25,4893.02,7263.928333333333,1173.4833333333331,6940.21,1539.36,6069.14,3010.23,7074.56,3507.28,8436.52,973.12,7981.47,4796.83,7710.48,2041.03,7407.83,756.33
8731.39,3756.52,8697.12,1561.84,7570.72,1851.73,6376.25,3194.44,7198.44,1146.26,10071.5608,3531.5036,8266.38,4945.77,5950.19,5387.04,7512.16,1213.02,5387.002835820896,1752.7390049751243,5762.33,3258.79,1434.570945945946,4076.202972972973,5770.04,1524.53,5603.34,2818.61,5730.26,4869.31,7286.326666666667,1135.8466666666666,6945.24,1513.66,6078.42,2990.76,7089.8,3481.64,8424.26,934.78,7984.19,4811.33,7764.55,2021.15,7528.37,783.43
8691.86,3758.69,8689.49,1494.22,7607.71,1788.4,6400.59,3175.03,7220.92,1134.98,10104.0834,3529.6978,8252.77,4922.65,5964.44,5365.44,7535.78,1139.87,5403.115373134328,1757.1874129353234,5772.49,3242.68,1441.1937837837838,4079.201891891892,5787.9,1518.11,5610.58,2813.33,5730.33,4848.28,7308.725,1098.21,6949.66,1498.35,6085.98,2958.42,7092.97,3480.38,8417.66,909.93,7971.9,4804.02,7828.28,1937.02,7636.915,792.2349999999999
8702.55,3735.12,8691.09,1374.89,7658.22,1802.25,6434.84,3169.67,7261.65,1136.89,10136.606,3527.892,8268.28,4894.19,5986.63,5366.95,7597.56,1066.33,5419.227910447761,1761.6358208955226,5787.55,3169.62,1447.8166216216218,4082.2008108108107,5806.11,1490.99,5620.8,2752.65,5732.72,4830.74,7331.123333333333,1060.5733333333333,6969.58,1478.35,6110.57,2941.44,7114.75,3467.46,8459.83,801.43,7976.93,4817.7,7891.81,1925.74,7745.46,801.04
8724.72,3639.63,8679.56,1262.15,7718.29,1750.23,6452.89,3143.42,7286.64,1120.92,10169.1286,3526.0861999999997,8272.2,4873.45,5995.28,5357.0,7628.36,1035.41,5435.340447761194,1766.0842288557214,5797.81,3176.61,1454.4394594594596,4085.19972972973,5807.54,1483.39,5629.82,2741.98,5739.52,4793.64,7353.5216666666665,1022.9366666666666,6970.53,1473.32,6125.88,2932.55,7148.02,3454.49,8479.86,680.26,7978.62,4818.14,7988.02,1906.62,7855.45,603.4
8712.82,3626.59,8658.61,1194.09,7771.35,1725.33,6488.44,3140.78,7375.92,985.3,10201.6512,3524.2803999999996,8292.19,4835.3,6029.51,5349.15,7696.48,976.4,5451.452985074627,1770.5326368159203,5802.09,3150.93,1461.0622972972974,4088.1986486486485,5830.88,1396.21,5630.0,2723.36,5744.66,4782.72,7375.92,985.3,6974.66,1440.5,6140.67,2887.93,7172.53,3443.22,8482.3,626.57,7977.06,4833.19,8075.89,1846.38,7942.51,505.29
8745.08,3518.1,8647.21,1008.42,7872.14,1681.1,6521.08,3125.47,7380.33,1118.16,10234.173799999999,3522.4746,8309.44,4812.21,6057.42,5350.77,7767.39,912.5,5467.565522388059,1774.9810447761195,5833.85,3104.55,1467.6851351351352,4091.1975675675676,5869.29,1392.52,5658.05,2663.86,5762.28,4771.43,7380.33,1118.16,6996.38,1397.47,6172.9,2871.26,7211.28,3423.9,8468.36,481.61,7983.09,4846.88,8178.3,1830.89,7967.8,685.25
8746.92,3493.79,8636.63,901.03,7951.37,1667.87,6544.57,3104.81,7499.91,818.84,10266.696399999999,3520.6688,8333.52,4745.03,6089.18,5320.7,7843.24,896.88,5483.678059701492,1779.4294527363184,5843.44,3082.24,1474.307972972973,4094.1964864864863,5876.27,1378.97,5669.69,2661.15,5780.87,4729.46,7499.91,818.84,7003.17,1386.61,6184.72,2848.88,7235.48,3411.66,8453.36,436.94,7987.23,4829.58,8254.55,1845.11,8049.54,565.05
8789.28,3402.81,8603.69,829.06,8031.36,1670.37,6592.79,3110.61,7495.98,1069.75,10299.219,3518.863,8353.17,4729.61,6116.18,5318.42,7911.02,736.63,5499.790597014925,1783.8778606965175,5865.52,3070.84,1480.9308108108107,4097.195405405405,5925.34,1327.94,5697.22,2651.05,5800.75,4724.77,7574.91,818.97,7019.35,1392.17,6223.2,2823.31,7276.37,3402.64,8476.448400000001,418.614,7988.13,4839.16,8339.68,1781.16,8125.51,469.24
8821.42,3423.33,8612.1,706.18,8138.42,1664.56,6623.67,3109.11,7540.48,1059.23,10331.7416,3517.0571999999997,8398.92,4727.44,6130.85,5341.28,8001.43,753.98,5515.903134328358,1788.3262686567164,5871.62,3019.41,1487.5536486486487,4100.194324324324,5951.45,1295.79,5698.3,2650.11,5799.01,4729.13,7649.91,819.1,7037.88,1387.3,6244.38,2832.98,7326.16,3397.93,8499.5368,400.288,8016.36,4879.33,8442.17,1834.1,8176.17,519.68
8882.97,3334.53,8591.35,662.16,8235.81,1698.76,6685.37,3103.76,7580.3,1084.76,10364.2642,3515.2513999999996,8412.26,4713.51,6173.33,5339.76,8076.67,722.37,5532.0156716417905,1792.7746766169155,5895.3,3022.3,1494.1764864864865,4103.193243243243,5974.09,1307.54,5716.16,2622.66,5822.13,4700.9,7747.4685714285715,860.9814285714286,7044.33,1402.53,6263.79,2828.36,7355.78,3400.01,8522.6252,381.962,8019.67,4891.77,8532.64,1786.17,8231.21,502.05
8927.97,3306.68,8575.26,629.44,8352.272222222222,1718.0444444444445,6719.93,3115.64,7651.11,1064.29,10396.7868,3513.4456,8455.62,4657.14,6193.5,5312.99,8173.92,670.67,5548.128208955224,1797.2230845771144,5895.87,3017.54,1500.7993243243245,4106.192162162162,5994.08,1245.82,5720.68,2647.73,5829.88,4698.36,7845.027142857142,902.8628571428571,7051.92,1372.48,6289.15,2828.61,7387.2,3394.55,8545.713600000001,363.63599999999997,8041.19,4874.31,8642.89,1823.61,8356.574545454545,531.2990909090909
9014.42,3219.84,8585.23,563.2,8468.734444444444,1737.328888888889,6796.59,3114.7,7708.12,1067.23,10429.3094,3511.6398,8502.9,4615.49,6249.38,5301.09,8254.95,666.93,5564.240746268657,1801.6714925373135,5928.05,2978.37,1507.4221621621623,4109.191081081081,6039.57,1266.15,5747.76,2645.82,5860.59,4680.05,7942.585714285714,944.7442857142858,7081.98,1351.35,6327.39,2820.46,7464.11,3378.54,8568.802,345.31,8078.17,4857.09,8762.01,1765.09,8481.93909090909,560.5481818181818
9097.37,3109.6,8595.0,532.83,8585.196666666667,1756.6133333333332,6838.66,3096.88,7747.61,1071.81,10461.832,3509.834,8523.58,4585.58,6279.17,5275.54,8325.55,662.82,5580.35328358209,1806.1199004975124,5950.14,2970.83,1514.045,4112.19,6075.07,1245.29,5752.04,2643.94,5882.75,4670.54,8040.144285714286,986.6257142857143,7085.44,1346.02,6353.98,2806.11,7498.67,3363.45,8591.8904,326.984,8077.32,4858.13,8846.73,1757.37,8607.303636363635,589.7972727272727
9176.12,3016.25,8714.67,527.74,8701.65888888889,1775.8977777777777,6937.24,3098.21,7889.18,1120.28,10494.354599999999,3508.0281999999997,8559.25,4422.51,6314.63,5252.74,8487.95,625.84,5596.4658208955225,1810.5683084577115,5940.95,3008.69,1520.6678378378379,4115.188918918919,6118.8,1221.68,5740.97,2688.33,5873.08,4696.72,8137.702857142857,1028.5071428571428,7154.62,1378.8,6391.34,2846.85,7598.46,3336.08,8614.9788,308.658,8111.55,4749.01,8987.95,1804.11,8732.66818181818,619.0463636363636
9275.85,2918.08,8759.865,526.31,8818.12111111111,1795.1822222222222,6991.67,3099.29,7942.24,1101.24,10526.877199999999,3506.2223999999997,8618.09,4399.88,6351.99,5243.22,8532.81,643.2,5612.578358208955,1815.0167164179104,5974.25,2967.6,1527.2906756756756,4118.187837837838,6166.74,1188.42,5786.82,2673.79,5900.4,4682.56,8235.261428571428,1070.3885714285714,7186.77,1365.21,6422.59,2837.58,7657.69,3320.78,8638.0672,290.332,8149.86,4757.3,9086.08,1735.44,8858.032727272726,648.2954545454545
9327.51,2923.23,8805.06,524.88,8934.583333333332,1814.4666666666667,7067.5,3113.1,8021.15,1115.54,10559.3998,3504.4166,8656.9,4350.41,6406.48,5229.32,8584.12,655.84,5628.690895522388,1819.4651243781095,6009.58,2951.86,1533.9135135135136,4121.186756756757,6202.43,1183.09,5806.88,2683.94,5935.65,4657.95,8332.82,1112.27,7207.9,1364.12,6476.47,2827.01,7723.46,3344.1,8661.1556,272.006,8168.59,4739.91,9146.63,1767.75,8983.397272727272,677.5445454545454
9482.62,2908.69,8840.1,542.98,9051.045555555555,1833.7511111111112,7117.57,3070.65,8027.65,1158.54,10591.9224,3502.6108,8781.53,4408.35,6446.79,5227.91,8645.18,607.49,5644.803432835821,1823.9135323383084,6019.54,2887.8,1540.5363513513514,4124.185675675675,6218.14,1103.92,5805.29,2617.99,5957.99,4636.09,8391.21,1170.98,7200.92,1299.82,6486.15,2778.45,7791.04,3309.17,8684.244,253.68,8251.53,4829.03,9277.97,1727.84,9108.761818181818,706.7936363636363
9504.01,2810.4,8966.75,613.17,9167.507777777777,1853.0355555555554,7238.02,3085.95,8184.99,1208.87,10624.445,3500.805,8726.97,4235.83,6527.72,5114.7,8812.29,617.71,5660.915970149254,1828.3619402985075,6097.91,2922.36,1547.1591891891894,4127.184594594594,6325.15,1151.88,5903.48,2703.25,6026.67,4584.58,8560.29,1251.09,7325.34,1327.94,6596.03,2820.61,7855.55,3303.22,8707.3324,235.35399999999998,8206.2,4670.8,9370.3,1689.57,9234.126363636364,736.0427272727272
9547.71,2792.72,9007.66,623.09,9283.97,1872.32,7297.56,3080.51,8268.34,1242.3,10656.9676,3498.9991999999997,8770.56,4225.16,6567.98,5107.24,8853.29,663.44,5677.028507462686,1832.8103482587064,6137.66,2919.55,1553.7820270270272,4130.183513513513,6356.08,1112.81,5925.16,2715.48,6064.18,4590.91,8591.582222222223,1277.1577777777777,7346.49,1318.21,6627.56,2817.17,7910.59,3290.84,8730.4208,217.028,8238.45,4667.65,9430.164285714285,1641.52,9359.490909090908,765.2918181818181
9568.33,2697.2,8959.38,719.2,9341.035,1845.25,7383.3,3051.31,8256.05,1303.83,10689.4902,3497.1933999999997,8857.72,4167.0,6643.34,5163.03,8805.39,687.66,5693.141044776119,1837.2587562189055,6151.82,2882.57,1560.404864864865,4133.1824324324325,6373.2,1085.75,5925.85,2702.52,6095.25,4635.6,8622.874444444446,1303.2255555555555,7337.21,1299.84,6676.32,2761.52,7988.84,3251.71,8753.5092,198.702,8326.07,4665.58,9490.028571428571,1593.47,9484.855454545454,794.540909090909
9577.89,2695.31,9041.25,779.22,9398.1,1818.18,7430.51,3053.55,8365.69,1307.19,10722.0128,3495.3876,8858.34,4117.9,6662.61,5061.77,8910.54,735.72,5709.253582089552,1841.7071641791044,6154.69,2885.86,1567.0277027027028,4136.181351351352,6390.16,1109.31,5936.98,2728.69,6102.39,4574.43,8654.166666666668,1329.2933333333333,7391.18,1327.83,6687.36,2798.23,8031.33,3243.08,8776.597600000001,180.37599999999998,8304.6,4603.36,9549.892857142857,1545.42,9610.22,823.79
9586.9,2592.19,9006.72,851.5,9427.54,1726.09,7524.85,3050.15,8384.24,1360.26,10754.5354,3493.5818,8935.04,4065.69,6758.29,5127.53,8873.79,775.43,5725.366119402985,1846.1555721393036,6192.88,2859.69,1573.6505405405405,4139.18027027027,6420.15,1045.04,5964.59,2718.24,6147.28,4603.12,8685.45888888889,1355.361111111111,7413.35,1262.17,6740.22,2788.86,8110.16,3191.47,8799.686,162.05,8396.03,4614.52,9609.757142857143,1497.37,9355.39,1430.07
9668.26,2547.37,9145.31,902.81,9551.95,1716.67,7589.98,3043.96,8503.3,1361.56,10787.057999999999,3491.776,8967.53,4025.12,6786.38,5019.23,9031.43,744.41,5741.478656716417,1850.6039800995025,6220.29,2859.1,1580.2733783783783,4142.179189189189,6459.27,1051.1,5981.9,2726.18,6163.89,4550.6,8716.75111111111,1381.4288888888889,7479.15,1286.27,6775.34,2794.32,8182.18,3188.81,8822.7744,143.724,8402.9,4568.16,9669.621428571429,1449.32,9672.52,1055.2
9680.32,2533.87,9220.86,923.77,9642.26,1680.06,7700.27,3021.37,8585.125,1408.84,10819.5806,3489.9701999999997,9024.76,3964.51,6862.87,4996.47,9096.32,797.9,5757.59119402985,1855.0523880597016,6221.16,2852.17,1586.8962162162163,4145.178108108108,6477.81,1013.94,5979.95,2720.01,6183.43,4533.16,8748.043333333333,1407.4966666666667,7530.28,1226.56,6830.96,2784.76,8272.96,3160.51,8845.8628,125.39799999999997,8459.26,4523.19,9729.485714285714,1401.27,9938.76,685.33
9721.33,2477.37,9256.11,1064.24,9710.2,1661.89,7778.19,3030.22,8666.95,1456.12,10852.1032,3488.1643999999997,9092.48,3913.81,6931.46,4952.93,9179.02,783.98,5773.703731343283,1859.5007960199005,6255.06,2840.43,1593.519054054054,4148.177027027027,6504.87,1014.39,6003.31,2726.09,6227.18,4517.87,8779.335555555555,1433.5644444444445,7583.9,1242.58,6865.71,2799.59,8359.29,3150.64,8868.9512,107.072,8508.01,4495.84,9789.35,1353.22,10063.8,585.58
9782.69,2435.37,9315.91,1168.53,9790.43,1663.92,7879.77,2999.8,8754.435000000001,1470.9099999999999,10884.6258,3486.3586,9162.53,3875.7,7000.51,4956.3,9251.56,810.97,5789.816268656716,1863.9492039800996,6278.01,2816.42,1600.141891891892,4151.175945945946,6543.81,962.32,6028.88,2709.87,6246.12,4507.07,8810.627777777778,1459.6322222222223,7639.52,1184.89,6913.09,2791.39,8443.53,3157.5,8892.0396,88.74599999999998,8571.85,4491.45,9835.82,1346.89,10167.68,548.91
9848.4,2369.81,9401.94,1185.64,9848.46,1657.15,7971.35,2983.76,8841.92,1485.7,10917.1484,3484.5528,9241.74,3819.41,7066.35,4907.06,9374.01,752.2,5805.9288059701485,1868.3976119402985,6289.18,2792.56,1606.7647297297299,4154.1748648648645,6558.4,944.92,6032.59,2694.71,6272.81,4493.09,8841.92,1485.7,7708.22,1188.46,6965.02,2771.66,8561.75,3117.08,8915.128,70.42000000000002,8650.6,4442.2,9908.96,1297.29,10203.65,649.71
9905.6,2326.85,9483.19,1299.17,9921.59,1692.34,8071.03,2981.96,8951.37,1494.57,10949.671,3482.747,9307.41,3790.95,7150.19,4889.35,9446.7,804.64,5822.041343283582,1872.8460199004976,6308.01,2775.55,1613.3875675675677,4157.173783783784,6589.06,911.34,6047.49,2676.31,6315.3,4470.13,9142.3,1634.56,7771.15,1167.46,7011.39,2778.44,8650.88,3132.66,8938.2164,52.093999999999994,8714.87,4428.53,9969.91,1285.39,10228.105,738.4483333333334
10020.28,2359.21,9456.85,1357.71,9964.38,1719.36,8129.82,2995.69,8932.94,1503.44,10982.1936,3480.9411999999998,9517.29,4010.11,7211.61,5084.14,9402.93,764.47,5838.153880597015,1877.2944278606965,6296.56,2679.85,1620.0104054054054,4160.172702702703,6548.52,847.98,6047.52,2562.44,6307.74,4524.1,9442.68,1783.42,7700.45,1130.04,7006.37,2730.19,8754.03,3235.2,8961.3048,33.76799999999997,8891.7,4742.26,10006.54,1249.08,10252.56,827.1866666666667
10101.3,2367.2,9616.18,1445.3,10084.19,1766.91,8298.73,2977.04,9057.68,1563.2,11014.716199999999,3479.1353999999997,9684.62,3973.98,7361.68,5105.68,9516.92,854.66,5854.266417910448,1881.7428358208956,6323.24,2677.82,1626.6332432432432,4163.171621621622,6573.02,853.35,6081.17,2560.88,6388.12,4533.77,9542.380000000001,1838.63,7797.36,1124.16,7079.07,2753.75,8930.61,3263.7,8984.3932,15.442000000000007,9052.49,4765.86,10096.45,1296.49,10277.015,915.9250000000001
10105.55,2348.63,9662.83,1579.85,10125.66,1797.77,8380.97,2995.7,9132.51,1610.05,11047.2388,3477.3296,9713.22,3958.82,7421.69,5065.56,9567.62,870.24,5870.37895522388,1886.1912437810945,6370.27,2669.7,1633.2560810810812,4166.17054054054,6632.72,841.01,6118.86,2529.57,6433.06,4511.14,9642.08,1893.84,7849.08,1174.01,7149.16,2754.06,9018.21,3225.13,9007.4816,-2.8840000000000146,9102.66,4747.15,10147.05,1251.08,10301.47,1004.6633333333334
10175.77,2316.76,9743.09,1636.4,10180.19,1832.49,8481.25,3001.8,9211.33,1608.49,11079.7614,3475.5238,9798.66,3915.93,7502.67,5074.05,9637.44,933.37,5886.491492537313,1890.6396517412936,6401.65,2680.36,1639.878918918919,4169.169459459459,6660.6,862.89,6148.12,2549.88,6483.63,4514.01,9741.78,1949.05,7929.69,1161.51,7193.92,2767.96,9125.41,3242.94,9030.57,-21.21,9172.62,4723.46,10204.21,1259.58,10325.925,1093.4016666666666
10226.75,2340.34,9861.39,1750.99,10319.09,1820.75,8596.91,3004.8,9326.37,1649.76,11112.284,3473.718,9898.59,3893.54,7591.65,5029.54,9741.24,944.1,5902.604029850746,1895.0880597014925,6395.85,2678.07,1646.501756756757,4172.168378378378,6667.41,868.32,6156.53,2561.45,6526.76,4495.09,9798.92,2085.01,7986.82,1219.99,7253.84,2770.48,9228.25,3241.51,9081.61,16.62,9286.9,4696.06,10282.32,1232.73,10350.38,1182.14
10255.66,2361.85,9963.17,1785.24,10393.23,1824.87,8717.43,2979.98,9406.39,1672.87,11144.8066,3471.9121999999998,9952.74,3858.33,7705.52,5014.87,9808.32,1033.26,5918.716567164179,1899.5364676616916,6449.08,2650.52,1653.1245945945948,4175.167297297297,6726.45,826.18,6198.92,2538.39,6604.28,4487.3,9882.76,2114.74,8090.44,1189.31,7325.3,2774.04,9354.93,3213.9,9163.6,13.84,9369.89,4643.38,10313.56,1255.94,10342.73,1326.15
10314.61,2364.8,10048.74,1866.79,10491.86,1849.5,8841.78,3009.85,9524.68,1722.11,11177.3292,3470.1063999999997,10066.94,3800.26,7806.12,4936.48,9901.34,1092.46,5934.8291044776115,1903.9848756218905,6470.51,2680.69,1659.7474324324326,4178.1662162162165,6758.13,872.73,6232.35,2544.0,6670.94,4473.56,9952.05,2202.67,8161.66,1236.37,7406.96,2783.09,9493.0,3200.49,9214.9,90.55,9470.7,4616.66,10407.9,1199.33,10406.15,1375.24
10403.48,2426.29,10118.33,1930.1466666666668,10557.36,1805.56,9012.12,2962.67,9651.66,1758.4,11209.8518,3468.3006,10166.78,3731.205,7947.04,4904.2,10036.93,1192.56,5950.941641791044,1908.4332835820896,6501.17,2634.84,1666.3702702702703,4181.165135135135,6801.21,854.37,6287.01,2521.88,6778.79,4395.51,10030.49,2325.39,8282.95,1231.39,7521.62,2781.02,9654.59,3208.48,9322.66,123.72,9604.22,4557.63,10516.87,1199.75,10553.63,1322.14
10406.13,2480.29,10187.92,1993.5033333333333,10622.86,1761.62,9134.56,2987.3,9745.27,1790.35,11242.3744,3466.4948,10266.62,3662.15,8053.0,4836.63,10140.23,1190.51,5967.054179104477,1912.8816915422885,6527.62,2658.94,1672.9931081081081,4184.164054054054,6881.58,875.08,6338.92,2531.91,6856.94,4390.93,10116.24,2345.78,8360.03,1313.53,7614.16,2790.05,9791.65,3183.02,9393.86,156.14,9679.09,4517.48,10566.0,1235.49,10583.05,1353.97
